"","Comment.gene_symbols.","Comment.descriptions.","Drug_A.diff.logFC","a_p_val","Drug_C.diff.logFC","c_p_val","Drug_D.diff.logFC","d_p_val"
"4603","UBE2V1","ubiquitin-conjugating enzyme E2 variant 1",-0.0317485947664782,0.999975715833619,0.0103808135726755,0.906807228440069,-0.0965422867276686,0.152062113234774
"4604","TMEM189|TMEM189-UBE2V1","transmembrane protein 189|TMEM189-UBE2V1 readthrough",0.0260862328939355,0.999975715833619,-0.0221014705545564,0.841253237383448,0.451880241615408,0.000274509601219694
"4605","NFS1","NFS1 nitrogen fixation 1 homolog (S. cerevisiae)",-0.0463656167807871,0.999975715833619,0.0786224780436111,0.519816764233595,0.20304166383239,0.0509381264855948
"4606","SEMG1","semenogelin I",0.014348573065746,0.999975715833619,-0.0551076049501038,0.686962717098995,-0.0334124704929337,0.767120246456549
"4607","SEMG2","semenogelin II",0.024524038470604,0.999975715833619,-0.0262002265343031,0.831919526631937,-0.113492871300373,0.23978595756483
"4608","POTED|POTEC|POTEB","POTE ankyrin domain family, member D|POTE ankyrin domain family, member C|POTE ankyrin domain family, member B",0.103449862570039,0.999975715833619,0.611555492376656,0.0261879214874471,0.0928421372206785,0.610728478317586
"4609","RBM11","RNA binding motif protein 11",0.0202861876655498,0.999975715833619,-0.0589298245313967,0.609971923899542,-0.17418921793159,0.0719947100491569
"4610","C21orf37","chromosome 21 open reading frame 37",0.0133569653130357,0.999975715833619,-0.0594108431290294,0.512612237846202,-0.15542292101586,0.0452265600741144
"4611","CXADR","coxsackie virus and adenovirus receptor",0.284755364643238,0.773150995455174,0.534429826534498,0.0309583064984941,0.113014868993169,0.491734012068182
"4612","C21orf7","chromosome 21 open reading frame 7",0.0684753123900799,0.9608278020628,-0.0383245991179031,0.621487220149318,-0.321018095014376,0.000357822649362281
"4613","KRTAP13-1","keratin associated protein 13-1",0.0579743038914771,0.999975715833619,-0.0454609680276321,0.751321971120977,-0.134402192049112,0.240603944301028
"4614","KRTAP13-4","keratin associated protein 13-4",0.079372833049097,0.999975715833619,0.154088351677684,0.430840234146202,-0.134260215670403,0.400342594666215
"4615","KRTAP20-3","keratin associated protein 20-3",-0.00139320000060428,0.999975715833619,-0.18688630949698,0.184234064783012,-0.119445632920546,0.276833325123233
"4616","HUNK","hormonally up-regulated Neu-associated kinase",-0.031221827088884,0.999975715833619,-0.145045486722911,0.194313690235016,-0.249967513384042,0.0133482006190028
"4617","C21orf49","chromosome 21 open reading frame 49",0.0396229709497038,0.999975715833619,-0.0992332187541405,0.407556158662555,-0.196928702404917,0.0548348117053541
"4618","IFNAR1","interferon (alpha, beta and omega) receptor 1",0.0490875282938212,0.999975715833619,0.265387662777935,0.127773298696652,0.375708490674181,0.0124081202198234
"4619","IFNGR2","interferon gamma receptor 2 (interferon gamma transducer 1)",0.0282125928036292,0.999975715833619,0.122206894083242,0.251644042652543,0.166928466074197,0.0632401837180117
"4620","FLJ46020","FLJ46020 protein",-0.0085396137911431,0.999975715833619,-0.0921207400513371,0.551506557488906,-0.120832658844457,0.333499687928808
"4621","DSCR10","Down syndrome critical region gene 10 (non-protein coding)",7.1789935733868e-05,0.999975715833619,-0.267557336912223,0.0205180563632614,-0.38543022801361,0.000345405291548481
"4622","SH3BGR","SH3 domain binding glutamic acid-rich protein",-0.172981400163487,0.638532330910091,-0.282723262778945,0.0253236198077814,-0.251131951410774,0.00999783024033804
"4623","IGSF5","immunoglobulin superfamily, member 5",-0.0655341584111269,0.99594129029345,-0.0728109149926071,0.45186458682428,-0.222467620737934,0.0136552472187546
"4624","PCP4","Purkinje cell protein 4",0.241439582027208,0.951031053746291,0.2561308478507,0.329516538828805,0.0309590839020135,0.888032145722247
"4625","FLJ41733","FLJ41733 protein",0.00339317468300671,0.999975715833619,-0.245839213485658,0.0788945838657392,-0.333559798358143,0.00578624659806859
"4626","TRAPPC10","trafficking protein particle complex 10",0.0331655802474993,0.999975715833619,-0.040613161388765,0.691318314320272,0.356670285791644,0.00119116138747439
"4627","KRTAP10-7","keratin associated protein 10-7",0.0501067169867841,0.999975715833619,-0.306085687381793,0.062940978727891,-0.358062343582993,0.00894236526219498
"4628","KRTAP10-8","keratin associated protein 10-8",0.0378165291289534,0.999975715833619,-0.173873039845062,0.133554678783326,-0.140330300473528,0.113938337480387
"4629","KRTAP12-3","keratin associated protein 12-3",0.0339928371011755,0.999975715833619,-0.0301493041867618,0.831919526631937,-0.1546866821186,0.166344930236509
"4630","ADARB1","adenosine deaminase, RNA-specific, B1",-0.0116868639497696,0.999975715833619,0.118535016423756,0.427873960092502,-0.0734972195906964,0.548641133375296
"4631","COL18A1","collagen, type XVIII, alpha 1",0.0204415006581407,0.999975715833619,-0.217298798110895,0.0937078467991035,-0.299905197833043,0.00705356002059587
"4632","COL6A2","collagen, type VI, alpha 2",-0.00297237578197507,0.999975715833619,-0.24041321206717,0.0703510619313864,-0.344760511904391,0.00353670253760583
"4633","DIP2A","DIP2 disco-interacting protein 2 homolog A (Drosophila)",0.055432021199219,0.999975715833619,0.0879669649157515,0.286931313368111,0.0363817379408582,0.591985390482377
"4634","C21orf91-OT1","C21orf91 overlapping transcript 1 (non-protein coding)",-0.0531681824453627,0.999975715833619,-0.0373206753127899,0.761284625342021,-0.198072374611542,0.0534409985909726
"4635","MRPL39","mitochondrial ribosomal protein L39",0.230821620385244,0.982208394033356,0.429799349275565,0.19008551768907,1.17088041630067,0.000856988448223602
"4636","ATP5J","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F6",0.139262539078371,0.924184800727793,0.0848909904745261,0.537117420197151,-0.051797916670524,0.647186230958122
"4637","ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif, 1",0.242310033414104,0.233798322585561,0.0598732836071747,0.449314186527602,0.0983647435580544,0.131705143299102
"4638","CCT8","chaperonin containing TCP1, subunit 8 (theta)",0.013883945032676,0.999975715833619,0.230082614713709,0.206826720895425,0.00649795000018649,0.965282714871591
"4639","GRIK1","glutamate receptor, ionotropic, kainate 1",0.00172432305956649,0.999975715833619,-0.064199760880864,0.480354258976767,-0.214129151931194,0.0122519732597594
"4640","CLDN17","claudin 17",-0.0210459400162133,0.999975715833619,-0.195909106398537,0.179724607346691,-0.273198430226667,0.0276466149673171
"4641","CLDN8","claudin 8",0.0967480446866567,0.9608278020628,0.0491284902977398,0.65433800164825,0.0197905249826666,0.82665651236889
"4642","KRTAP25-1","keratin associated protein 25-1",0.16297298506586,0.933896411287443,0.0643203713090994,0.70363662286137,0.0184697617562062,0.89526418643295
"4643","KRTAP26-1","keratin associated protein 26-1",0.111541360073961,0.922757518053154,-0.243743609851058,0.0564136548134645,-0.0668668029613824,0.449243564409646
"4644","KRTAP19-7","keratin associated protein 19-7",0.108837172809717,0.907631296873123,-0.0657170352772405,0.525256232438735,-0.134643014430734,0.113240004602019
"4645","SCAF4","SR-related CTD-associated factor 4",0.0600714588314295,0.999975715833619,-0.0855745532073193,0.493177558951956,0.104144314437017,0.30297371870294
"4646","URB1","URB1 ribosome biogenesis 1 homolog (S. cerevisiae)",-0.0157576636858501,0.999975715833619,0.11223622074769,0.303974960955513,0.355791998419309,0.00207142593087844
"4647","SNORA80","small nucleolar RNA, H/ACA box 80",-0.0203988776195381,0.999975715833619,0.132335511076612,0.634295999490033,-0.161524997968405,0.474926890956409
"4648","C21orf54","chromosome 21 open reading frame 54",0.0538895802741863,0.999975715833619,-0.0425259685049544,0.719418243269891,-0.0561371823085337,0.558091248340837
"4649","TMEM50B","transmembrane protein 50B",0.0832785486195693,0.999975715833619,0.193177739227818,0.322399211298757,0.383430386695733,0.0267632616729935
"4650","DNAJC28","DnaJ (Hsp40) homolog, subfamily C, member 28",0.192387581549335,0.786557998918515,0.108042546480216,0.441047785747889,-0.0288009349463993,0.803834508048059
"4651","PIGP","phosphatidylinositol glycan anchor biosynthesis, class P",-0.0453084241171009,0.999975715833619,0.0136162531237032,0.891484031376082,-0.186805753257173,0.0250495405575068
"4652","RIPK4","receptor-interacting serine-threonine kinase 4",0.0666849376801144,0.982208394033356,-0.0985025637509995,0.282219295372917,0.0330495839515432,0.662103966596685
"4653","PRDM15","PR domain containing 15",-0.0429717555102593,0.999975715833619,-0.0181966811883703,0.835721412746663,-0.0365135419732532,0.598163113496207
"4654","ZNF295","zinc finger protein 295",-0.0514321355342009,0.999975715833619,-0.194686129848162,0.369414815299365,0.465709585268026,0.0185053788952201
"4655","TFF3","trefoil factor 3 (intestinal)",-0.111245488878987,0.967834967199475,-0.2138994765612,0.135518352361589,-0.304744102957653,0.0137584506798731
"4656","TMPRSS3","transmembrane protease, serine 3",-0.00840873792521135,0.999975715833619,-0.164562986197011,0.16162742244296,-0.282135377868061,0.00868912137177323
"4657","CBS","cystathionine-beta-synthase",-0.171005000656554,0.923743699555463,-0.15444327847614,0.357208886309715,-0.219806504414295,0.112442677673642
"4658","TSPEAR","thrombospondin-type laminin G domain and EAR repeats",-0.0539883507504255,0.999975715833619,-0.179456915889508,0.134040556147083,-0.288952040953903,0.00772661504004066
"4659","KRTAP10-1","keratin associated protein 10-1",0.0462577334254508,0.999975715833619,-0.188024297339479,0.152195729217636,-0.106497431389465,0.286022632023731
"4660","C21orf67","chromosome 21 open reading frame 67",-0.00448343190716383,0.999975715833619,-0.207699442669973,0.0991653860487994,-0.093118645331363,0.299014797437851
"4661","ATP5O","ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",0.113867507404199,0.922757518053154,0.0783668413479592,0.479882820591277,0.0125260833517498,0.892819217694371
"4662","PWP2","PWP2 periodic tryptophan protein homolog (yeast)",0.0239523886044317,0.999975715833619,0.0608093802212517,0.544848420569365,0.419254201840115,0.000331580681562466
"4663","TCP10L|C21orf77","t-complex 10 (mouse)-like|chromosome 21 open reading frame 77",-0.158838364260625,0.907631296873123,-0.667336438426126,0.00136368181869013,-0.429881758190645,0.00404252135870773
"4664","C21orf59","chromosome 21 open reading frame 59",0.177041025361,0.866957806390663,0.445123407612573,0.0160838632755824,0.194380611174584,0.110385769410409
"4665","SLC25A18","solute carrier family 25 (glutamate carrier), member 18",0.0165806519445164,0.999975715833619,-0.164250742224434,0.193711136047546,-0.220163088563718,0.0384019645696366
"4666","DGCR9","DiGeorge syndrome critical region gene 9",0.00245198476968334,0.999975715833619,-0.279280757558666,0.0943903492324675,-0.370893458774534,0.00867092202179727
"4667","MRPL40","mitochondrial ribosomal protein L40",0.118161209759369,0.856024815901129,0.0919520132389664,0.333319218183736,0.0290214435808283,0.714623125989512
"4668","TMEM191B","transmembrane protein 191B",0.0215237077043566,0.999975715833619,-0.204680033080439,0.0895590324451955,-0.249426281544407,0.0118118385380347
"4669","ZNF74","zinc finger protein 74",-0.0603002076055867,0.999975715833619,-0.135422033657093,0.15975822158556,-0.0649042086645624,0.380370351180451
"4670","CRKL","v-crk sarcoma virus CT10 oncogene homolog (avian)-like",-0.0667466803011569,0.999975715833619,-0.110282065035922,0.433863197223952,0.571376471329509,0.000434522260333854
"4671","IGLV4-60","immunoglobulin lambda variable 4-60",0.184005043381819,0.930651993563348,-0.142210261109997,0.4452613402262,-0.175718053034378,0.246386329857159
"4672","IGLV3-12","immunoglobulin lambda variable 3-12",-0.0445222034182207,0.999975715833619,-0.323487885730517,0.107581767822508,-0.159941600172893,0.272352343881752
"4673","GNAZ","guanine nucleotide binding protein (G protein), alpha z polypeptide",-0.000396854384587364,0.999975715833619,-0.0246453535050515,0.855340797756463,-0.0502434867593546,0.63683610104132
"4674","RAB36","RAB36, member RAS oncogene family",-0.0957629065781118,0.999975715833619,0.247610137381365,0.323582545219138,0.394217823622522,0.0634136742887055
"4675","RGL4","ral guanine nucleotide dissociation stimulator-like 4",0.0618038068309232,0.983864729833498,-0.0606474216260757,0.482127600292508,-0.0410681695197068,0.561702571439537
"4676","MMP11","matrix metallopeptidase 11 (stromelysin 3)",0.00601817019687445,0.999975715833619,-0.145334371149624,0.217050040306526,-0.249284808705854,0.0180421507810454
"4677","CABIN1","calcineurin binding protein 1",0.0715656878237905,0.999975715833619,0.0307651740678736,0.843541146340435,-0.0273825759387254,0.823258258760276
"4678","SUSD2","sushi domain containing 2",-0.00503010558155648,0.999975715833619,-0.176890526092363,0.13288669027808,-0.303293242981485,0.00541299536432306
"4679","ASPHD2","aspartate beta-hydroxylase domain containing 2",-0.0631840015337914,0.999975715833619,-0.105667332333351,0.269523916402421,-0.0890307545430842,0.251250582459865
"4680","SRRD","SRR1 domain containing",0.0788741921591543,0.991386153984675,0.0918045707457136,0.418882310886272,0.783045808917463,4.61073541085271e-06
"4681","HSCB","HscB iron-sulfur cluster co-chaperone homolog (E. coli)",0.0214897636822924,0.999975715833619,-0.057445504197859,0.557600968215302,0.228233403475096,0.0128669221093643
"4682","KREMEN1","kringle containing transmembrane protein 1",0.0615308569090915,0.999975715833619,-0.0969001752524639,0.330041172940728,-0.366240083666545,0.000895262083438468
"4683","HORMAD2","HORMA domain containing 2",0.0573327544009752,0.999975715833619,-0.118872734944152,0.282296940160088,-0.129773170472785,0.152433827398599
"4684","TCN2","transcobalamin II",0.320858314252275,0.659835812429916,0.257972336203994,0.195027408637215,-0.0254898452646879,0.87500978477298
"4685","YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",0.114555845783724,0.929791162737913,0.157110335402678,0.190159900593307,0.454710864490043,0.000546400824492539
"4686","RFPL3","ret finger protein-like 3",0.0172990796029069,0.999975715833619,0.0233483988136767,0.900482414507071,-0.175547177184414,0.218480923487153
"4687","HMGXB4","HMG box domain containing 4",-0.0500290706473212,0.999975715833619,-0.10759547569865,0.443652506825,0.712686292387173,6.61909835043174e-05
"4688","HMOX1","heme oxygenase (decycling) 1",0.229891900430472,0.999975715833619,0.351436198067571,0.534467508682509,0.817306682669182,0.0819403529075188
"4689","GGA1","golgi-associated, gamma adaptin ear containing, ARF binding protein 1",0.0319013162897583,0.999975715833619,0.0419488735734053,0.614987398521746,0.010873718600755,0.875930760098703
"4690","LGALS1","lectin, galactoside-binding, soluble, 1",0.254607120199863,0.966886504352231,0.255737080570411,0.396073318702662,-0.160343680830147,0.516431889992082
"4691","EIF3L","eukaryotic translation initiation factor 3, subunit L",-0.0702590126398857,0.977909193110411,-0.0582188180106034,0.518184086453648,-0.0998925421272485,0.172714318529948
"4692","POLR2F","polymerase (RNA) II (DNA directed) polypeptide F",-0.00766720174320668,0.999975715833619,-0.203030716421581,0.044980592372274,-0.152348905462669,0.0375768355606763
"4693","MGAT3","mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase",0.0511939826655334,0.999975715833619,-0.0779133124290867,0.373278829743682,-0.17219779561127,0.0271447853327565
"4694","FAM83F","family with sequence similarity 83, member F",0.0160973491525187,0.999975715833619,-0.235386409966565,0.141542581013475,-0.335495349172532,0.0149191032280866
"4695","ACO2","aconitase 2, mitochondrial",0.0315527990010356,0.999975715833619,0.254430402974185,0.102306247540376,-0.183143301605508,0.109036051862098
